[-],[km^2],[mm],[mm],[mm],[mm],[mm],[-],[-],[-],[%],[mm],[mm],[mm],[mm],[m^3],[-],[-],[-],[-] 
filename,A,S1_0,S2_0,S3_0,BS_0,SS_0,BFI,Kbase,Ksurf,A_i,C1,C2,C3,Cavg,Qsum,R2,NSE,RMSE,PBIAS 
results_calperiodtest1-167,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.45,278.892,557.784,366,275596431.9299896,28663740.0,0.5044650831202537,-18.37377431986833,1428909.3301185744,-861.481062589842 
results_calperiodtest1-168,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.525,279.654,559.308,367,274789846.37866575,28663740.0,0.5043985372828441,-18.30042052035323,1426201.6664056282,-858.6671047765079 
results_calperiodtest1-169,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.6,280.416,560.832,368,273983260.8273419,28663740.0,0.5043295010806755,-18.227324099841788,1423498.3799503543,-855.8531469631732 
results_calperiodtest1-170,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.675,281.178,562.356,369,273176675.27601814,28663740.0,0.5042579563678923,-18.15448505833403,1420799.4957379433,-853.0391891498393 
results_calperiodtest1-171,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.75,281.94,563.88,370,272370089.7246944,28663740.0,0.5041838849284636,-18.08190339582997,1418105.0389029456,-850.2252313365052 
results_calperiodtest1-172,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.825,282.702,565.404,371,271563504.1733705,28663740.0,0.5041072684767361,-18.009579112329565,1415415.0347299094,-847.4112735231707 
results_calperiodtest1-173,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.9,283.464,566.928,372,270756918.6220468,28663740.0,0.504028088658006,-17.937512207832874,1412729.508654023,-844.597315709837 
results_calperiodtest1-174,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.975,284.226,568.452,373,269950333.07072294,28663740.0,0.5039463270491128,-17.865702682339844,1410048.4862617385,-841.7833578965026 
results_calperiodtest1-175,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.05,284.988,569.976,374,269143747.51939917,28663740.0,0.5038619651590436,-17.794150535850495,1407371.993291404,-838.9694000831684 
results_calperiodtest1-176,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.125,285.75,571.5,375,268337161.96807536,28663740.0,0.503774984429562,-17.722855768364827,1404700.0556338844,-836.1554422698342 
results_calperiodtest1-177,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.2,286.512,573.024,376,267530576.4167515,28663740.0,0.5036853662358531,-17.65181837988284,1402032.6993331767,-833.3414844564998 
results_calperiodtest1-178,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.275,287.274,574.548,377,266723990.8654278,28663740.0,0.5035930918871859,-17.58103837040455,1399369.9505870235,-830.5275266431659 
results_calperiodtest1-179,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.35,288.036,576.072,378,265917405.31410396,28663740.0,0.5034981426275954,-17.51051573992992,1396711.8357475172,-827.7135688298313 
results_calperiodtest1-180,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.425,288.798,577.596,379,265110819.76278016,28663740.0,0.503400499636585,-17.440250488458982,1394058.3813217038,-824.8996110164974 
results_calperiodtest1-181,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.5,289.56,579.12,380,264304234.2114563,28663740.0,0.5033001440298456,-17.37024261599171,1391409.613972174,-822.0856532031629 
results_calperiodtest1-182,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.575,290.322,580.644,381,263497648.66013256,28663740.0,0.5031970568599953,-17.300492122528137,1388765.5605176562,-819.271695389829 
results_calperiodtest1-183,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.65,291.084,582.168,382,262691063.10880876,28663740.0,0.5030912191173428,-17.230999008068245,1386126.2479335938,-816.4577375764948 
results_calperiodtest1-184,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.725,291.846,583.692,383,261884477.55748495,28663740.0,0.5029826117306608,-17.16176327261203,1383491.7033527244,-813.6437797631606 
results_calperiodtest1-185,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.8,292.608,585.216,384,261077892.00616112,28663740.0,0.5028712155679917,-17.092784916159502,1380861.9540656486,-810.8298219498262 
results_calperiodtest1-186,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.875,293.37,586.74,385,260271306.4548373,28663740.0,0.5027570114374649,-17.024063938710643,1378237.02752139,-808.0158641364922 
results_calperiodtest1-187,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",28.95,294.132,588.264,386,259464720.90351352,28663740.0,0.5026399800881366,-16.955600340265473,1375616.9513279526,-805.2019063231578 
results_calperiodtest1-188,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.025,294.894,589.788,387,258658135.35218978,28663740.0,0.502520102210856,-16.887394120824,1373001.753252866,-802.3879485098239 
results_calperiodtest1-189,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.1,295.656,591.312,388,257851549.80086592,28663740.0,0.5023973584391431,-16.81944528038618,1370391.4612237234,-799.5739906964893 
results_calperiodtest1-190,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.175,296.418,592.836,389,257044964.24954224,28663740.0,0.5022717293500957,-16.751753818952064,1367786.1033287186,-796.7600328831556 
results_calperiodtest1-191,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.25,297.18,594.36,390,256238378.69821835,28663740.0,0.5021431954653163,-16.6843197365216,1365185.707817161,-793.9460750698212 
results_calperiodtest1-192,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.325,297.942,595.884,391,255431793.1468945,28663740.0,0.502011737251857,-16.617143033094845,1362590.3030999987,-791.1321172564868 
results_calperiodtest1-193,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.4,298.704,597.408,392,254625207.59557077,28663740.0,0.5018773351231908,-16.55022370867177,1359999.9177503164,-788.3181594431528 
results_calperiodtest1-194,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.475,299.466,598.932,393,253818622.04424685,28663740.0,0.5017399694402028,-16.483561763252354,1357414.5805038356,-785.5042016298182 
results_calperiodtest1-195,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.55,300.228,600.456,394,253012036.49292308,28663740.0,0.501599620512206,-16.417157196836634,1354834.3202594037,-782.6902438164841 
results_calperiodtest1-196,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.625,300.99,601.98,395,252205450.94159937,28663740.0,0.5014562685979767,-16.351010009424606,1352259.1660794667,-779.8762860031502 
results_calperiodtest1-197,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.7,301.752,603.504,396,251398865.39027548,28663740.0,0.5013098939068162,-16.285120201016245,1349689.1471905394,-777.0623281898157 
results_calperiodtest1-198,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.775,302.514,605.028,397,250592279.83895165,28663740.0,0.501160476599633,-16.219487771611565,1347124.2929836633,-774.2483703764814 
results_calperiodtest1-199,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.85,303.276,606.552,398,249965226.85982576,28663740.0,0.5010775172725391,-16.153981809482293,1344559.5024779774,-772.0607529227719 
results_calperiodtest1-200,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",29.925,304.038,608.076,399,249361762.0301051,28663740.0,0.5010016219296479,-16.088664308335385,1341997.2102680884,-769.9554281126788 
results_calperiodtest1-201,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.0,304.8,609.6,400,248758297.20038453,28663740.0,0.5009237025802619,-16.023549280113254,1339437.9819316955,-767.8501033025855 
results_calperiodtest1-202,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.075,305.562,611.124,401,248154832.3706638,28663740.0,0.5008437429293352,-15.958636724815896,1336881.8350645613,-765.744778492492 
results_calperiodtest1-203,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.15,306.324,612.648,402,247551367.54094315,28663740.0,0.5007617265855757,-15.89392664244333,1334328.787376013,-763.6394536823985 
results_calperiodtest1-204,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.225,307.086,614.172,403,246947902.7112225,28663740.0,0.5006776370613282,-15.829419032995546,1331778.8566896191,-761.5341288723052 
results_calperiodtest1-205,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.3,307.848,615.696,404,246344437.88150182,28663740.0,0.5005914577724733,-15.765113896472549,1329232.0609438717,-759.4288040622117 
results_calperiodtest1-206,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.375,308.61,617.22,405,245740973.05178115,28663740.0,0.5005031720383363,-15.701011232874325,1326688.418192867,-757.3234792521184 
results_calperiodtest1-207,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.45,309.372,618.744,406,245137508.22206053,28663740.0,0.5004127630816021,-15.6371110422009,1324147.9466069895,-755.2181544420251 
results_calperiodtest1-208,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.525,310.134,620.268,407,244534043.39233983,28663740.0,0.5003202140282432,-15.573413324452254,1321610.664473595,-753.1128296319317 
results_calperiodtest1-209,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.6,310.896,621.792,408,243930578.56261915,28663740.0,0.5002255079074586,-15.509918079628381,1319076.590197697,-751.0075048218381 
results_calperiodtest1-210,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.675,311.658,623.316,409,243327113.73289853,28663740.0,0.5001286276516226,-15.446625307729317,1316545.742302654,-748.9021800117449 
results_calperiodtest1-211,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.75,312.42,624.84,410,242723648.90317786,28663740.0,0.5000295560962461,-15.383535008755008,1314018.139430854,-746.7968552016515 
results_calperiodtest1-212,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.825,313.182,626.364,411,242121706.82392326,28663740.0,0.499878783642526,-15.307765721112535,1310976.1342360855,-744.6968428541539 
results_calperiodtest1-213,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.9,313.944,627.888,412,241519852.28131464,28663740.0,0.499723260011742,-15.23149282413043,1307906.7640534206,-742.5971358982277 
results_calperiodtest1-214,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",30.975,314.706,629.412,413,240917997.73870587,28663740.0,0.4995658216525558,-15.155457781610888,1304839.7792873182,-740.4974289423009 
results_calperiodtest1-215,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.05,315.468,630.936,414,240316143.1960972,28663740.0,0.4994064508061868,-15.079660593553925,1301775.1967979167,-738.3977219863743 
results_calperiodtest1-216,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.125,316.23,632.46,415,239714288.65348846,28663740.0,0.49924512955400313,-15.004101259959512,1298713.0335912236,-736.2980150304478 
results_calperiodtest1-217,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.2,316.992,633.984,416,239112434.11087984,28663740.0,0.4990818398162325,-14.928779780827663,1295653.306820529,-734.1983080745213 
results_calperiodtest1-218,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.275,317.754,635.508,417,238510579.56827116,28663740.0,0.49891656335066575,-14.853696156158383,1292596.0337878242,-732.0986011185951 
results_calperiodtest1-219,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.35,318.516,637.032,418,237908725.0256624,28663740.0,0.4987492817513635,-14.778850385951666,1289541.2319452388,-729.9988941626681 
results_calperiodtest1-220,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.425,319.278,638.556,419,237306870.48305374,28663740.0,0.49857997644734214,-14.704242470207511,1286488.9188964914,-727.8991872067417 
results_calperiodtest1-221,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.5,320.04,640.08,420,236705015.940445,28663740.0,0.49840862870127145,-14.629872408925916,1283439.112398352,-725.7994802508152 
results_calperiodtest1-222,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.575,320.802,641.604,421,236103161.3978364,28663740.0,0.4982352196081598,-14.555740202106902,1280391.8303621227,-723.6997732948887 
results_calperiodtest1-223,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.65,321.564,643.128,422,235501306.85522768,28663740.0,0.4980597300940306,-14.481845849750444,1277347.090855125,-721.6000663389624 
results_calperiodtest1-224,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.725,322.326,644.652,423,234899452.31261897,28663740.0,0.4978821409146061,-14.408189351856542,1274304.9121022113,-719.5003593830357 
results_calperiodtest1-225,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.8,323.088,646.176,424,234297597.7700103,28663740.0,0.49770243265397474,-14.33477070842521,1271265.3124872814,-717.4006524271093 
results_calperiodtest1-226,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.875,323.85,647.7,425,233695743.22740164,28663740.0,0.497520585723263,-14.261589919456439,1268228.310554821,-715.3009454711828 
results_calperiodtest1-227,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",31.95,324.612,649.224,426,233093888.68479294,28663740.0,0.49733658035929845,-14.188646984950237,1265193.925011448,-713.201238515256 
results_calperiodtest1-228,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.025,325.374,650.748,427,232492034.14218426,28663740.0,0.4971503966232746,-14.115941904906599,1262162.1747274797,-711.1015315593298 
results_calperiodtest1-229,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.1,326.136,652.272,428,231890179.59957546,28663740.0,0.49696201439940485,-14.043474679325517,1259133.078738509,-709.001824603403 
results_calperiodtest1-230,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.175,326.898,653.796,429,231288325.0569668,28663740.0,0.49677141339358116,-13.971245308207004,1256106.6562470004,-706.9021176474766 
results_calperiodtest1-231,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.25,327.66,655.32,430,230686470.51435813,28663740.0,0.4965785731320223,-13.899253791551052,1253082.9266238976,-704.80241069155 
results_calperiodtest1-232,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.325,328.422,656.844,431,230084615.97174937,28663740.0,0.4963834729599274,-13.827500129357665,1250061.909410247,-702.7027037356235 
results_calperiodtest1-233,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.4,329.184,658.368,432,229482761.42914075,28663740.0,0.49618609204012026,-13.755984321626853,1247043.6243188381,-700.602996779697 
results_calperiodtest1-234,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.475,329.946,659.892,433,228880906.88653204,28663740.0,0.4959864093516923,-13.684706368358592,1244028.0912358533,-698.5032898237705 
results_calperiodtest1-235,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.55,330.708,661.416,434,228279052.34392336,28663740.0,0.49578440368865195,-13.613666269552901,1241015.330222543,-696.403582867844 
results_calperiodtest1-236,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.625,331.47,662.94,435,227677197.8013147,28663740.0,0.49558005365855756,-13.542864025209777,1238005.361516905,-694.3038759119177 
results_calperiodtest1-237,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.7,332.232,664.464,436,227075343.25870597,28663740.0,0.4953733376811631,-13.472299635329211,1234998.2055353872,-692.204168955991 
results_calperiodtest1-238,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.775,332.994,665.988,437,226473488.71609733,28663740.0,0.4951642339870525,-13.401973099911217,1231993.8828746022,-690.1044620000647 
results_calperiodtest1-239,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.85,333.756,667.512,438,225871634.17348862,28663740.0,0.49495272061628065,-13.33188441895578,1228992.4143130581,-688.004755044138 
results_calperiodtest1-240,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",32.925,334.518,669.036,439,225269779.6308799,28663740.0,0.49473877541700934,-13.26203359246291,1225993.8208129061,-685.9050480882114 
results_calperiodtest1-241,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.0,335.28,670.56,440,224667925.08827126,28663740.0,0.49452237604414334,-13.1924206204326,1222998.1235217026,-683.8053411322851 
results_calperiodtest1-242,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.075,336.042,672.084,441,224066070.54566252,28663740.0,0.49430349995796935,-13.123045502864851,1220005.3437741867,-681.7056341763584 
results_calperiodtest1-243,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.15,336.804,673.608,442,223464216.00305384,28663740.0,0.4940821244227911,-13.053908239759677,1217015.5030940757,-679.605927220432 
results_calperiodtest1-244,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.225,337.566,675.132,443,222862361.46044517,28663740.0,0.49385822650557026,-12.985008831117067,1214028.6231958743,-677.5062202645055 
results_calperiodtest1-245,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.3,338.328,676.656,444,222260506.91783652,28663740.0,0.49363178307456645,-12.916347276937016,1211044.7259867003,-675.4065133085792 
results_calperiodtest1-246,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.375,339.09,678.18,445,221658652.3752278,28663740.0,0.49340277079797407,-12.84792357721952,1208063.8335681278,-673.3068063526523 
results_calperiodtest1-247,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.45,339.852,679.704,446,221056797.83261898,28663740.0,0.49317116614257056,-12.779737731964588,1205085.968238046,-671.2070993967255 
results_calperiodtest1-248,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.525,340.614,681.228,447,220454943.29001033,28663740.0,0.49293694537235916,-12.711789741172243,1202111.1524925337,-669.1073924407992 
results_calperiodtest1-249,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.6,341.376,682.752,448,219853088.74740174,28663740.0,0.49270008454721553,-12.644079604842451,1199139.4090277466,-667.007685484873 
results_calperiodtest1-250,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.675,342.138,684.276,449,219251234.2047931,28663740.0,0.49246055952154333,-12.57660732297522,1196170.7607418299,-664.9079785289466 
results_calperiodtest1-251,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.75,342.9,685.8,450,218649379.6621843,28663740.0,0.4922183459429253,-12.509372895570543,1193205.2307368373,-662.8082715730197 
results_calperiodtest1-252,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.825,343.662,687.324,451,218047525.1195756,28663740.0,0.4919734192507839,-12.442376322628444,1190242.8423206757,-660.7085646170932 
results_calperiodtest1-253,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.9,344.424,688.848,452,217445670.57696694,28663740.0,0.49172575467504415,-12.375617604148912,1187283.619009056,-658.6088576611668 
results_calperiodtest1-254,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",33.975,345.186,690.372,453,216843816.0343583,28663740.0,0.4914753272348019,-12.30909674013193,1184327.5845274688,-656.5091507052405 
results_calperiodtest1-255,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",34.05,345.948,691.896,454,216241961.49174955,28663740.0,0.4912221117369974,-12.242813730577527,1181374.7628131753,-654.4094437493138 
results_calperiodtest1-256,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",34.125,346.71,693.42,455,215640106.94914088,28663740.0,0.4909660827750966,-12.176768575485683,1178425.1780172095,-652.3097367933874 
results_calperiodtest1-257,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",34.2,347.472,694.944,456,215038252.40653217,28663740.0,0.4907072147277761,-12.110961274856395,1175478.854506403,-650.2100298374608 
results_calperiodtest1-258,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",34.275,348.234,696.468,457,214436397.86392355,28663740.0,0.4904454817576153,-12.045391828689683,1172535.8168654244,-648.1103228815346 
