Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
39,1985-02-09,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228749130129299,16.948914060829292,0.22256574369101595,0.22256574369101595,0.4451314873820319,1722198.9089246553
40,1985-02-10,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017311673622834,16.737476604322826,0.21143745650646514,0.21143745650646514,0.4228749130129303,1636088.9634784225
41,1985-02-11,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8164460899416923,16.536611020641683,0.20086558368114188,0.20086558368114188,0.40173116736228376,1554284.5153045014
42,1985-02-12,0.976491616,5.016785515,-4.040293899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6256237854446076,16.345788716144597,0.1908223044970848,0.1908223044970848,0.3816446089941696,1476570.2895392764
43,1985-02-13,0.298704336,5.098655046,-4.79995071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.444342596172377,16.164507526872367,0.18128118927223055,0.18128118927223055,0.3625623785444611,1402741.7750623126
44,1985-02-14,0.19268297,5.895038714,-5.702355744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2721254663637582,15.992290397063748,0.172217129808619,0.172217129808619,0.344434259617238,1332604.6863091968
45,1985-02-15,0.173514465,4.779719055,-4.60620459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10851919304557,15.82868412374556,0.16360627331818806,0.16360627331818806,0.3272125466363761,1265974.451993737
46,1985-02-16,0.005460153,5.021704799,-5.0162446460000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9530932333932913,15.673258164093282,0.15542595965227865,0.15542595965227865,0.3108519193045573,1202675.72939405
47,1985-02-17,1.544354761,3.406641836,-1.862287075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054385717236268,15.525603502423618,0.1476546616696647,0.1476546616696647,0.2953093233393294,1142541.9429243475
48,1985-02-18,9.902114183,5.189230487,4.7128836960000005,4.7128836960000005,4.7128836960000005,4.7128836960000005,0.0,0.0,0.0,0.0,0.0,0.0,2.6651666431374452,15.385331573837437,0.14027192858618145,0.14027192858618145,0.2805438571723629,1085414.84577813
49,1985-02-19,0.168788517,4.043820998,-3.8750324810000003,0.8378512150000001,0.8378512150000001,0.8378512150000001,0.0,0.0,0.0,0.0,0.0,0.0,2.531908310980573,15.252073241680565,0.13325833215687238,0.13325833215687238,0.26651666431374477,1031144.1034892234
50,1985-02-20,0.604209716,4.517471971,-3.9132622550000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4053128954315444,15.125477826131537,0.12659541554902876,0.12659541554902876,0.2531908310980575,979586.8983147624
51,1985-02-21,2.326158045,1.999057911,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.0,0.0,0.0,0.0,0.0,0.0,2.285047250659967,15.005212181359958,0.12026564477157732,0.12026564477157732,0.24053128954315464,930607.5533990242
52,1985-02-22,1.775869439,2.878910902,-1.1030414629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1707948881269687,14.89095981882696,0.11425236253299846,0.11425236253299846,0.22850472506599692,884077.175729073
53,1985-02-23,0.450292723,4.735930182,-4.285637459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0622551437206202,14.782420074420612,0.10853974440634853,0.10853974440634853,0.21707948881269706,839873.3169426193
54,1985-02-24,0.106339438,3.951057853,-3.844718415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9591423865345892,14.679307317234581,0.1031127571860311,0.1031127571860311,0.2062255143720622,797879.6510954883
55,1985-02-25,0.15553922,4.439113941,-4.283574721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8611852672078597,14.581350197907852,0.09795711932672954,0.09795711932672954,0.19591423865345908,757985.6685407138
56,1985-02-26,0.0,5.371014947,-5.371014947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7681260038474667,14.488290934547459,0.09305926336039307,0.09305926336039307,0.18611852672078613,720086.3851136782
57,1985-02-27,1.242323731,4.830422444,-3.588098713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6797197036550933,14.399884634355086,0.08840630019237342,0.08840630019237342,0.17681260038474683,684082.0658579944
58,1985-02-28,1.013430636,5.153400396,-4.1399697600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5957337184723386,14.31589864917233,0.08398598518275474,0.08398598518275474,0.16797197036550948,649877.9625650946
59,1985-03-01,2.489767128,4.124712731,-1.6349456029999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5159470325487217,14.236111963248714,0.079786685923617,0.079786685923617,0.159573371847234,617384.0644368398
60,1985-03-02,6.489221715,4.86964439,1.6195773249999998,1.6195773249999998,1.6195773249999998,1.6195773249999998,0.0,0.0,0.0,0.0,0.0,0.0,1.4401496809212855,14.160314611621278,0.07579735162743614,0.07579735162743614,0.1515947032548723,586514.8612149977
61,1985-03-03,0.499803548,5.963788359,-5.4639848109999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3681421968752212,14.088307127575213,0.07200748404606434,0.07200748404606434,0.1440149680921287,557189.1181542479
62,1985-03-04,0.443805918,4.668117868,-4.224311950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2997350870314601,14.019900017731452,0.06840710984376112,0.06840710984376112,0.13681421968752225,529329.6622465354
63,1985-03-05,0.280027527,4.518402989,-4.2383754620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2347483326798872,13.95491326337988,0.06498675435157307,0.06498675435157307,0.12997350870314614,502863.17913420877
64,1985-03-06,4.51888816,4.083616689,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.0,0.0,0.0,0.0,0.0,0.0,1.1730109160458928,13.893175846745885,0.061737416633994416,0.061737416633994416,0.12347483326798883,477720.0201774983
65,1985-03-07,9.954889258,4.595831298,5.3590579599999995,5.7943294309999995,5.7943294309999995,5.7943294309999995,0.0,0.0,0.0,0.0,0.0,0.0,1.114360370243598,13.834525300943591,0.058650545802294694,0.058650545802294694,0.11730109160458939,453834.0191686234
66,1985-03-08,19.74950704,2.082646673,17.666860367,8.025,8.025,8.025,15.436189798,15.436189798,15.436189798,15.436189798,5.402666429299999,10.0335233687,6.191175459566417,23.54219732966641,0.32585133997718013,0.32585133997718013,0.6517026799543603,2521415.97747142
67,1985-03-09,11.01701435,2.396612027,8.620402323,8.025,8.025,8.025,8.620402322999999,8.620402322999999,8.620402322999999,8.620402322999997,3.017140813049999,5.6032615099499985,8.747900458985596,28.68504302598559,0.46041581363082124,0.46041581363082124,0.9208316272616425,3562666.916915413
68,1985-03-10,10.45296605,1.925195826,8.527770224000001,8.025,8.025,8.025,8.527770224,8.527770224,8.527770224,8.527770224,2.9847195783999996,5.5430506456,11.145989035516315,33.64146266971631,0.5866310018692803,0.5866310018692803,1.1732620037385606,4539311.641611959
69,1985-03-11,16.50024737,2.818146386,13.682100984,8.025,8.025,8.025,13.682100984,13.682100984,13.682100984,13.682100984000002,4.7887353444,8.8933656396,15.137988160920498,41.73809209032049,0.7967362189958165,0.7967362189958165,1.593472437991633,6165091.825453002
70,1985-03-12,0.442050389,2.926031924,-2.4839815350000003,5.5410184650000005,5.5410184650000005,5.5410184650000005,0.0,0.0,0.0,0.0,0.0,0.0,14.381088752874472,40.98119268227447,0.7568994080460256,0.7568994080460256,1.5137988160920512,5856837.234180352
71,1985-03-13,1.746431091,2.038527915,-0.2920968239999999,5.248921641000001,5.248921641000001,5.248921641000001,0.0,0.0,0.0,0.0,0.0,0.0,13.662034315230748,40.26213824463074,0.7190544376437242,0.7190544376437242,1.4381088752874485,5563995.372471333
