Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
58,1985-02-28,1.013430636,5.153400396,-4.1399697600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4898642839543133,13.400029214654314,0.07841390968180603,0.07841390968180603,0.15682781936361206,606761.6132606755
59,1985-01-03,2.489767128,4.124712731,-1.6349456029999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153710697565975,13.325536000456598,0.07449321419771573,0.07449321419771573,0.14898642839543147,576423.5325976417
60,1985-02-03,6.489221715,4.86964439,1.6195773249999998,1.6195773249999998,1.6195773249999998,1.6195773249999998,0.0,0.0,0.0,0.0,0.0,0.0,1.3446025162687676,13.254767446968769,0.07076855348782994,0.07076855348782994,0.14153710697565988,547602.3559677595
61,1985-03-03,0.499803548,5.963788359,-5.4639848109999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2773723904553291,13.18753732115533,0.06723012581343844,0.06723012581343844,0.1344602516268769,520222.23816937156
62,1985-04-03,0.443805918,4.668117868,-4.224311950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2135037709325627,13.123668701632564,0.06386861952276651,0.06386861952276651,0.12773723904553302,494211.12626090285
63,1985-05-03,0.280027527,4.518402989,-4.2383754620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528285823859346,13.062993513085935,0.060675188546628185,0.060675188546628185,0.12135037709325637,469500.5699478577
64,1985-06-03,4.51888816,4.083616689,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0951871532666377,13.005352083966638,0.05764142911929678,0.05764142911929678,0.11528285823859356,446025.5414504649
65,1985-07-03,9.954889258,4.595831298,5.3590579599999995,5.7943294309999995,5.7943294309999995,5.7943294309999995,0.0,0.0,0.0,0.0,0.0,0.0,1.040427795603306,12.950592726303306,0.05475935766333193,0.05475935766333193,0.10951871532666387,423724.2643779416
66,1985-08-03,19.74950704,2.082646673,17.666860367,9.375,9.375,9.375,14.086189798,14.086189798,14.086189798,14.086189798,4.9301664293,9.1560233687,5.672064513658141,21.808086383758138,0.2985297112451656,0.2985297112451656,0.5970594224903312,2310003.033089273
67,1985-09-03,11.01701435,2.396612027,8.620402323,9.375,9.375,9.375,8.620402323,8.620402323,8.620402323,8.620402323,3.01714081305,5.60326150995,8.254745060372734,26.976887627372733,0.4344602663354074,0.4344602663354074,0.8689205326708148,3361824.619752373
68,1985-10-03,10.45296605,1.925195826,8.527770224000001,9.375,9.375,9.375,8.527770224000001,8.527770224000001,8.527770224000001,8.527770224000001,2.9847195784,5.543050645600001,10.677491406834097,31.9579650410341,0.5619732319386372,0.5619732319386372,1.1239464638772745,4348511.459307072
69,1985-11-03,16.50024737,2.818146386,13.682100984,9.375,9.375,9.375,13.682100984000002,13.682100984000002,13.682100984000002,13.682100984000002,4.7887353444,8.8933656396,14.69291541367239,40.07801934307239,0.7733113375617054,0.7733113375617054,1.546622675123411,5983831.652263357
70,1985-12-03,0.442050389,2.926031924,-2.4839815350000003,6.891018465,6.891018465,6.891018465,0.0,0.0,0.0,0.0,0.0,0.0,13.95826964298877,39.34337357238877,0.7346457706836201,0.7346457706836201,1.4692915413672403,5684640.06965019
71,1985-03-13,1.746431091,2.038527915,-0.2920968239999999,6.5989216410000004,6.5989216410000004,6.5989216410000004,0.0,0.0,0.0,0.0,0.0,0.0,13.260356160839331,38.64546009023933,0.697913482149439,0.697913482149439,1.395826964298878,5400408.06616768
